,PH_SEQ,In Labor Force?,Unempoyment Status,Received UIB,UIB Amount,Duration of unemployment,Moving Status,Race,Sex,Year,GTCBSA
143669,67687.0,3.0,2.0,2.0,0.0,99.0,0.0,2.0,2.0,2019.0,26420.0
143675,67689.0,4.0,2.0,2.0,0.0,43.0,0.0,1.0,2.0,2019.0,26420.0
143696,67698.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,1.0,2019.0,26420.0
143725,67713.0,3.0,2.0,2.0,0.0,21.0,0.0,2.0,1.0,2019.0,26420.0
143858,67785.0,3.0,2.0,1.0,4680.0,4.0,0.0,2.0,2.0,2019.0,26420.0
144000,67879.0,3.0,2.0,2.0,0.0,12.0,10.0,1.0,2.0,2019.0,26420.0
144230,67960.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,26420.0
144259,67969.0,3.0,2.0,2.0,0.0,10.0,0.0,1.0,2.0,2019.0,26420.0
144378,68019.0,3.0,2.0,2.0,0.0,2.0,0.0,7.0,1.0,2019.0,26420.0
144439,68043.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2019.0,26420.0
144515,68079.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2019.0,26420.0
144599,68115.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2019.0,26420.0
144696,68152.0,3.0,2.0,2.0,0.0,13.0,0.0,8.0,1.0,2019.0,26420.0
144779,68184.0,3.0,2.0,2.0,0.0,8.0,0.0,2.0,1.0,2019.0,26420.0
144786,68186.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2019.0,26420.0
144855,68205.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2019.0,26420.0
144864,68208.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,2.0,2019.0,26420.0
144882,68214.0,3.0,2.0,2.0,0.0,26.0,0.0,2.0,2.0,2019.0,26420.0
144981,68267.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,26420.0
144987,68270.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2019.0,26420.0
145041,68292.0,3.0,2.0,2.0,0.0,17.0,0.0,1.0,1.0,2019.0,26420.0
145144,68328.0,3.0,2.0,2.0,0.0,22.0,0.0,6.0,1.0,2019.0,26420.0
145153,68331.0,3.0,2.0,2.0,0.0,8.0,0.0,2.0,1.0,2019.0,26420.0
145225,68356.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2019.0,26420.0
145301,68433.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2019.0,28660.0
145394,68471.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2019.0,28660.0
145526,68516.0,3.0,2.0,2.0,0.0,9.0,3.0,1.0,2.0,2019.0,29700.0
145625,68548.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2019.0,29700.0
145648,68560.0,4.0,2.0,2.0,0.0,1.0,10.0,1.0,2.0,2019.0,30980.0
145974,68716.0,3.0,2.0,2.0,0.0,65.0,0.0,1.0,1.0,2019.0,32580.0
146030,68739.0,3.0,2.0,2.0,0.0,8.0,15.0,1.0,1.0,2019.0,32580.0
146069,68753.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2019.0,32580.0
146320,68854.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2019.0,32580.0
146380,68872.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2019.0,32580.0
146385,68874.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2019.0,32580.0
146610,69029.0,3.0,2.0,2.0,0.0,9.0,1.0,1.0,2.0,2019.0,41700.0
146672,69064.0,3.0,2.0,2.0,0.0,7.0,0.0,1.0,1.0,2019.0,41700.0
146679,69067.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2019.0,41700.0
146752,69098.0,3.0,2.0,2.0,0.0,14.0,0.0,1.0,1.0,2019.0,41700.0
146759,69102.0,3.0,2.0,2.0,0.0,8.0,6.0,1.0,1.0,2019.0,41700.0
146863,69140.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2019.0,41700.0
147089,69265.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2019.0,41700.0
147304,69350.0,3.0,2.0,2.0,0.0,56.0,0.0,2.0,1.0,2019.0,41700.0
147327,69359.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,2019.0,41700.0
147333,69361.0,4.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2019.0,41700.0
147370,69378.0,3.0,2.0,2.0,0.0,6.0,0.0,2.0,2.0,2019.0,41700.0
147494,69418.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,41700.0
147543,69441.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,41700.0
147591,69464.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2019.0,41700.0
147640,69490.0,3.0,2.0,2.0,0.0,56.0,0.0,1.0,1.0,2019.0,41700.0
147656,69496.0,3.0,2.0,2.0,0.0,7.0,0.0,1.0,1.0,2019.0,41700.0
147662,69498.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2019.0,41700.0
147823,69658.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2019.0,46340.0
147845,69670.0,3.0,2.0,2.0,0.0,10.0,0.0,2.0,1.0,2019.0,46340.0
147848,69672.0,3.0,2.0,2.0,0.0,35.0,0.0,1.0,1.0,2019.0,46340.0
147872,69682.0,3.0,2.0,2.0,0.0,11.0,0.0,1.0,1.0,2019.0,46340.0
148062,69824.0,3.0,2.0,2.0,0.0,34.0,0.0,1.0,2.0,2019.0,48660.0
148144,69869.0,3.0,2.0,2.0,0.0,4.0,10.0,1.0,1.0,2019.0,0.0
148180,69886.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2019.0,0.0
148220,69895.0,3.0,2.0,2.0,0.0,3.0,4.0,1.0,2.0,2019.0,0.0
148250,69903.0,3.0,2.0,2.0,0.0,99.0,0.0,3.0,1.0,2019.0,0.0
148273,69909.0,4.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2019.0,0.0
148425,69986.0,3.0,2.0,2.0,0.0,39.0,0.0,1.0,1.0,2019.0,0.0
148712,70174.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2019.0,0.0
148731,70185.0,4.0,2.0,2.0,0.0,19.0,0.0,1.0,1.0,2019.0,0.0
148830,70235.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2019.0,0.0
148938,70294.0,3.0,2.0,2.0,0.0,35.0,0.0,3.0,1.0,2019.0,0.0
148965,70306.0,3.0,2.0,1.0,6400.0,18.0,0.0,1.0,1.0,2019.0,0.0
149130,70384.0,3.0,2.0,2.0,0.0,26.0,11.0,1.0,1.0,2019.0,0.0
149183,70640.0,4.0,2.0,1.0,3200.0,22.0,0.0,1.0,1.0,2019.0,0.0
149253,70671.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2019.0,0.0
149404,70755.0,4.0,2.0,2.0,0.0,26.0,0.0,1.0,2.0,2019.0,0.0
149573,70820.0,4.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2019.0,0.0
149595,70831.0,3.0,2.0,2.0,0.0,20.0,0.0,1.0,2.0,2019.0,0.0
149713,70902.0,4.0,2.0,1.0,5885.0,18.0,0.0,1.0,1.0,2019.0,0.0
149915,70993.0,4.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2019.0,0.0
149938,71005.0,3.0,2.0,1.0,3984.0,20.0,1.0,1.0,1.0,2019.0,0.0
149957,71009.0,3.0,2.0,2.0,0.0,4.0,13.0,1.0,2.0,2019.0,0.0
150144,71092.0,3.0,2.0,2.0,0.0,6.0,4.0,1.0,2.0,2019.0,0.0
150168,71102.0,4.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2019.0,0.0
150416,71220.0,4.0,2.0,1.0,1976.0,3.0,0.0,1.0,1.0,2019.0,0.0
150464,71247.0,4.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2019.0,0.0
150502,71267.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2019.0,0.0
150609,71311.0,4.0,2.0,2.0,0.0,22.0,0.0,1.0,2.0,2019.0,0.0
150712,71361.0,3.0,2.0,2.0,0.0,26.0,0.0,1.0,2.0,2019.0,0.0
150771,71396.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,2019.0,0.0
150793,71403.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,0.0
150930,71473.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2019.0,0.0
150977,71492.0,4.0,2.0,1.0,500.0,12.0,17.0,3.0,1.0,2019.0,0.0
151022,70393.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2019.0,13740.0
151031,70398.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2019.0,13740.0
151037,70400.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,13740.0
151186,70460.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2019.0,13740.0
151217,70471.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2019.0,13740.0
151362,70543.0,4.0,2.0,2.0,0.0,16.0,0.0,1.0,1.0,2019.0,13740.0
151368,70549.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,13740.0
151384,70557.0,3.0,2.0,1.0,13442.0,34.0,0.0,1.0,1.0,2019.0,13740.0
151540,70626.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2019.0,13740.0
151687,71567.0,4.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2019.0,0.0
151713,72159.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,0.0
151761,72181.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2019.0,0.0
151914,72377.0,4.0,2.0,2.0,0.0,8.0,19.0,1.0,1.0,2019.0,0.0
152020,72522.0,3.0,2.0,2.0,0.0,9.0,0.0,1.0,2.0,2019.0,0.0
152021,72523.0,3.0,2.0,2.0,0.0,3.0,6.0,1.0,1.0,2019.0,0.0
152447,72704.0,3.0,2.0,2.0,0.0,9.0,15.0,1.0,1.0,2019.0,0.0
152451,72706.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2019.0,0.0
152453,72707.0,3.0,2.0,2.0,0.0,7.0,15.0,1.0,1.0,2019.0,0.0
152512,72726.0,3.0,2.0,2.0,0.0,4.0,1.0,1.0,2.0,2019.0,0.0
152678,72794.0,3.0,2.0,2.0,0.0,7.0,0.0,1.0,1.0,2019.0,0.0
152767,72835.0,3.0,2.0,2.0,0.0,3.0,6.0,1.0,1.0,2019.0,0.0
152860,71580.0,3.0,2.0,1.0,4968.0,23.0,0.0,1.0,2.0,2019.0,14260.0
153062,71671.0,4.0,2.0,2.0,0.0,10.0,0.0,1.0,2.0,2019.0,14260.0
153308,71766.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2019.0,14260.0
153400,71795.0,3.0,2.0,2.0,0.0,13.0,4.0,1.0,1.0,2019.0,14260.0
153440,71817.0,3.0,2.0,2.0,0.0,26.0,4.0,1.0,1.0,2019.0,14260.0
153611,71904.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2019.0,14260.0
153637,71913.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,2019.0,14260.0
153809,71965.0,4.0,2.0,2.0,0.0,3.0,10.0,1.0,1.0,2019.0,14260.0
153884,71996.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,14260.0
154134,72094.0,4.0,2.0,2.0,0.0,11.0,0.0,1.0,1.0,2019.0,14260.0
154152,72103.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2019.0,14260.0
154262,72141.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,2019.0,14260.0
154330,72245.0,3.0,2.0,2.0,0.0,10.0,2.0,1.0,1.0,2019.0,17660.0
154333,72246.0,3.0,2.0,2.0,0.0,13.0,0.0,1.0,1.0,2019.0,17660.0
154358,72259.0,4.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2019.0,17660.0
154518,72341.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2019.0,17660.0
154571,72359.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2019.0,17660.0
154699,72436.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,26820.0
154713,72441.0,4.0,2.0,1.0,5600.0,14.0,0.0,1.0,1.0,2019.0,26820.0
154778,72467.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2019.0,26820.0
154783,72468.0,3.0,2.0,2.0,0.0,11.0,0.0,7.0,2.0,2019.0,26820.0
154811,72477.0,3.0,2.0,1.0,4800.0,17.0,0.0,1.0,1.0,2019.0,26820.0
155098,73017.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2019.0,0.0
155149,73057.0,4.0,2.0,2.0,0.0,14.0,0.0,1.0,1.0,2019.0,0.0
155200,73075.0,3.0,2.0,2.0,0.0,26.0,0.0,1.0,2.0,2019.0,0.0
155213,73083.0,3.0,2.0,2.0,0.0,2.0,10.0,1.0,1.0,2019.0,0.0
155407,73166.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2019.0,0.0
155433,73179.0,4.0,2.0,1.0,8800.0,15.0,0.0,1.0,1.0,2019.0,0.0
155597,73275.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2019.0,0.0
155684,73325.0,3.0,2.0,2.0,0.0,12.0,3.0,1.0,2.0,2019.0,0.0
155759,73364.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,0.0
155779,73369.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,1.0,2019.0,0.0
155891,73415.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2019.0,0.0
155924,73432.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2019.0,0.0
155992,73465.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2019.0,0.0
156041,73492.0,3.0,2.0,2.0,0.0,39.0,3.0,1.0,2.0,2019.0,0.0
156113,73526.0,3.0,2.0,2.0,0.0,2.0,12.0,1.0,2.0,2019.0,0.0
156143,73539.0,3.0,2.0,2.0,0.0,14.0,9.0,1.0,1.0,2019.0,0.0
156221,73589.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,0.0
156292,73617.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2019.0,0.0
156327,73624.0,3.0,2.0,2.0,0.0,8.0,10.0,1.0,1.0,2019.0,0.0
156334,73627.0,3.0,2.0,2.0,0.0,1.0,0.0,9.0,2.0,2019.0,0.0
156342,73628.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,0.0
156545,73732.0,3.0,2.0,2.0,0.0,16.0,0.0,7.0,1.0,2019.0,0.0
156596,73754.0,3.0,2.0,2.0,0.0,25.0,3.0,1.0,1.0,2019.0,0.0
156672,73791.0,3.0,2.0,2.0,0.0,8.0,4.0,1.0,2.0,2019.0,0.0
156703,73805.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2019.0,0.0
156786,73850.0,3.0,2.0,2.0,0.0,15.0,0.0,1.0,1.0,2019.0,0.0
156803,73855.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2019.0,0.0
156854,73879.0,3.0,2.0,2.0,0.0,6.0,13.0,1.0,1.0,2019.0,0.0
156888,73892.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2019.0,0.0
156909,73900.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,0.0
157015,73954.0,3.0,2.0,2.0,0.0,2.0,4.0,3.0,1.0,2019.0,0.0
157061,73982.0,3.0,2.0,2.0,0.0,30.0,3.0,1.0,1.0,2019.0,0.0
157070,73985.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,0.0
157211,74058.0,4.0,2.0,1.0,19200.0,8.0,0.0,3.0,1.0,2019.0,0.0
157232,74062.0,3.0,2.0,2.0,0.0,52.0,3.0,3.0,2.0,2019.0,0.0
157296,74100.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2019.0,0.0
157346,74123.0,4.0,2.0,2.0,0.0,22.0,0.0,1.0,1.0,2019.0,0.0
157392,74144.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2019.0,0.0
157582,74229.0,3.0,2.0,1.0,4344.0,13.0,0.0,1.0,1.0,2019.0,0.0
157741,74291.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2019.0,0.0
157789,74320.0,3.0,2.0,2.0,0.0,26.0,3.0,1.0,2.0,2019.0,0.0
157933,74399.0,3.0,2.0,2.0,0.0,7.0,12.0,1.0,1.0,2019.0,0.0
158016,74431.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2019.0,0.0
158243,74492.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2019.0,14500.0
158269,74501.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2019.0,14500.0
158389,74548.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2019.0,14500.0
158595,74649.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2019.0,17820.0
158617,74659.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2019.0,17820.0
158896,74767.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2019.0,19740.0
159097,74842.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2019.0,19740.0
159173,74875.0,3.0,2.0,2.0,0.0,10.0,0.0,1.0,2.0,2019.0,19740.0
159223,74896.0,3.0,2.0,2.0,0.0,26.0,0.0,4.0,2.0,2019.0,19740.0
159334,74947.0,3.0,2.0,2.0,0.0,3.0,10.0,1.0,1.0,2019.0,19740.0
159368,74967.0,3.0,2.0,1.0,15522.0,30.0,0.0,1.0,1.0,2019.0,19740.0
159380,74975.0,3.0,2.0,2.0,0.0,7.0,0.0,1.0,1.0,2019.0,19740.0
159402,74988.0,3.0,2.0,2.0,0.0,26.0,0.0,2.0,2.0,2019.0,19740.0
160081,75323.0,3.0,2.0,2.0,0.0,8.0,0.0,4.0,2.0,2019.0,22660.0
160123,75378.0,3.0,2.0,2.0,0.0,3.0,0.0,4.0,1.0,2019.0,24540.0
160167,75393.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2019.0,24540.0
160187,75406.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,24540.0
160224,75422.0,3.0,2.0,2.0,0.0,14.0,0.0,1.0,1.0,2019.0,24540.0
160242,75430.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2019.0,0.0
160347,75505.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2019.0,0.0
160384,75524.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2019.0,0.0
160495,76397.0,3.0,2.0,2.0,0.0,52.0,3.0,1.0,2.0,2019.0,0.0
160733,76510.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,2019.0,0.0
160880,76591.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2019.0,0.0
160899,76687.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,2019.0,0.0
161348,77094.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,0.0
161416,77125.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2019.0,0.0
161576,75603.0,3.0,2.0,2.0,0.0,12.0,15.0,1.0,1.0,2019.0,10740.0
161749,75690.0,3.0,2.0,2.0,0.0,16.0,0.0,3.0,2.0,2019.0,10740.0
161813,75718.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2019.0,10740.0
161871,75751.0,3.0,2.0,2.0,0.0,6.0,6.0,1.0,2.0,2019.0,10740.0
161904,75765.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,10740.0
161945,75783.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2019.0,10740.0
161963,75788.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2019.0,10740.0
162064,75830.0,3.0,2.0,2.0,0.0,22.0,0.0,1.0,2.0,2019.0,10740.0
162428,76015.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2019.0,10740.0
162435,76018.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2019.0,10740.0
162511,76046.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2019.0,10740.0
162576,76084.0,3.0,2.0,2.0,0.0,10.0,0.0,3.0,2.0,2019.0,10740.0
162631,76102.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2019.0,10740.0
162666,76111.0,3.0,2.0,2.0,0.0,30.0,0.0,1.0,1.0,2019.0,10740.0
162776,76158.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2019.0,10740.0
162808,76168.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2019.0,10740.0
162818,76174.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2019.0,10740.0
162850,76184.0,4.0,2.0,1.0,9000.0,2.0,0.0,1.0,2.0,2019.0,10740.0
163135,76313.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,10740.0
163254,76370.0,4.0,2.0,1.0,1050.0,12.0,0.0,1.0,1.0,2019.0,10740.0
163322,76613.0,3.0,2.0,2.0,0.0,4.0,0.0,3.0,1.0,2019.0,22140.0
163424,76673.0,3.0,2.0,2.0,0.0,14.0,0.0,3.0,1.0,2019.0,22140.0
163490,76873.0,3.0,2.0,2.0,0.0,34.0,0.0,1.0,2.0,2019.0,29740.0
163568,76921.0,4.0,2.0,1.0,5760.0,16.0,0.0,1.0,2.0,2019.0,29740.0
163590,76930.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2019.0,29740.0
163672,76981.0,3.0,2.0,2.0,0.0,2.0,8.0,1.0,2.0,2019.0,29740.0
163682,76987.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,29740.0
163689,76989.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,29740.0
163693,76990.0,4.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2019.0,29740.0
163732,77004.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2019.0,29740.0
163787,77026.0,3.0,2.0,2.0,0.0,16.0,2.0,1.0,2.0,2019.0,29740.0
163857,77055.0,3.0,2.0,2.0,0.0,26.0,2.0,1.0,1.0,2019.0,29740.0
163891,77154.0,3.0,2.0,2.0,0.0,26.0,0.0,1.0,1.0,2019.0,42140.0
163903,77162.0,3.0,2.0,2.0,0.0,43.0,0.0,1.0,1.0,2019.0,42140.0
163962,77195.0,3.0,2.0,2.0,0.0,26.0,0.0,1.0,1.0,2019.0,42140.0
164086,77267.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2019.0,42140.0
164126,77290.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2019.0,42140.0
164132,77292.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2019.0,42140.0
164243,77354.0,3.0,2.0,2.0,0.0,4.0,0.0,3.0,1.0,2019.0,0.0
164245,77355.0,3.0,2.0,2.0,0.0,35.0,0.0,3.0,1.0,2019.0,0.0
164260,77361.0,3.0,2.0,2.0,0.0,8.0,0.0,1.0,2.0,2019.0,0.0
164320,77391.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2019.0,0.0
164376,77417.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2019.0,0.0
164401,77428.0,3.0,2.0,2.0,0.0,22.0,0.0,1.0,2.0,2019.0,0.0
164413,77432.0,3.0,2.0,2.0,0.0,56.0,0.0,1.0,1.0,2019.0,0.0
164444,77441.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,1.0,2019.0,0.0
164630,77525.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,2019.0,38060.0
164935,77686.0,3.0,2.0,2.0,0.0,4.0,0.0,7.0,1.0,2019.0,38060.0
164972,77703.0,3.0,2.0,1.0,6240.0,22.0,0.0,1.0,2.0,2019.0,38060.0
165008,77721.0,3.0,2.0,2.0,0.0,48.0,0.0,4.0,2.0,2019.0,38060.0
165036,77733.0,3.0,2.0,2.0,0.0,7.0,0.0,1.0,1.0,2019.0,38060.0
165050,77737.0,3.0,2.0,2.0,0.0,4.0,9.0,2.0,1.0,2019.0,38060.0
165072,77746.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,2019.0,38060.0
165124,77775.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2019.0,38060.0
165191,77809.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,38060.0
165199,77811.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2019.0,38060.0
165236,77827.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2019.0,38060.0
165319,77859.0,3.0,2.0,2.0,0.0,61.0,0.0,1.0,1.0,2019.0,38060.0
165529,77946.0,3.0,2.0,2.0,0.0,4.0,2.0,1.0,1.0,2019.0,38060.0
165560,77959.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,2019.0,38060.0
165616,77985.0,3.0,2.0,2.0,0.0,9.0,0.0,1.0,1.0,2019.0,38060.0
165628,77994.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2019.0,38060.0
165710,78043.0,3.0,2.0,2.0,0.0,8.0,0.0,2.0,1.0,2019.0,38060.0
165736,78054.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,2.0,2019.0,38060.0
165833,78125.0,3.0,2.0,1.0,5592.0,35.0,0.0,1.0,1.0,2019.0,38060.0
165955,78179.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2019.0,38060.0
165993,78195.0,3.0,2.0,2.0,0.0,7.0,3.0,1.0,2.0,2019.0,38060.0
166142,78257.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,1.0,2019.0,38060.0
166190,78275.0,3.0,2.0,1.0,9380.0,26.0,0.0,1.0,1.0,2019.0,38060.0
166257,78304.0,3.0,2.0,2.0,0.0,8.0,0.0,3.0,2.0,2019.0,38060.0
166287,78318.0,3.0,2.0,2.0,0.0,40.0,0.0,2.0,1.0,2019.0,38060.0
166308,78325.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2019.0,38060.0
166314,78328.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,38060.0
166339,78338.0,3.0,2.0,2.0,0.0,23.0,0.0,1.0,1.0,2019.0,38060.0
166521,78390.0,3.0,2.0,2.0,0.0,4.0,0.0,3.0,2.0,2019.0,38060.0
166578,78407.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2019.0,38060.0
166614,78426.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2019.0,38060.0
166631,78438.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2019.0,38060.0
